Outcome,Model,Feature_construct,Explained_output,Level,N,Weighted_mean_SHAP,Weighted_mean_abs_SHAP,Weight_sum
MEDDL,XGBoost,EMPWRKLSW1_A,base_estimator_raw_margin_log_odds,code_1,3556,0.10148191468570855,0.10155128067677932,30918994.353
MEDDL,XGBoost,EMPWRKLSW1_A,base_estimator_raw_margin_log_odds,code_2,2670,-0.15638287678857832,0.15690380141432345,17857881.336999997
MEDDL,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,Missing/special,19,0.3711508491481947,0.3711508491481947,173199.387
MEDDL,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,code_1,472,1.3483751473254126,1.3483751473254126,4745382.67
MEDDL,XGBoost,NOTCOV_A,base_estimator_raw_margin_log_odds,code_2,5928,-0.22468230576550266,0.22468230576550266,45351602.004999995
MEDDL,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,Missing/special,231,0.40184603630625687,0.4019832213178614,1866140.906
MEDDL,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_1,5647,-0.2324194472836618,0.2324194472836618,43861264.938999996
MEDDL,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_2,312,0.8266914959251672,0.8266914959251672,2776281.3880000003
MEDDL,XGBoost,FDSCAT3_A,base_estimator_raw_margin_log_odds,code_3,229,1.2647368965523273,1.2647368965523273,1766496.829
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,Missing/special,3,0.12007814440458547,0.12007814440458547,19857.717
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_1,1245,-0.6570281310609911,0.6570281310609911,10907147.961
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_2,2066,-0.085475470937741,0.0886191293392566,16045518.833999999
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_3,2013,0.1516318397542692,0.15166519837153913,15656320.524
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_4,860,0.2992498708912208,0.2992498708912208,6013706.5370000005
MEDDL,XGBoost,PHSTAT_A,base_estimator_raw_margin_log_odds,code_5,232,0.5018710703223725,0.5018710703223725,1627632.489
MEDDL,XGBoost,DISAB3_A,base_estimator_raw_margin_log_odds,code_1,748,0.3983343296870325,0.3983343296870325,5093352.409
MEDDL,XGBoost,DISAB3_A,base_estimator_raw_margin_log_odds,code_2,5671,-0.05959170007074075,0.05960983170574578,45176831.653000005
MEDDL,XGBoost,K6SPD_A,base_estimator_raw_margin_log_odds,Missing/special,121,-0.13967395840702057,0.17506049532399012,915380.664
MEDDL,XGBoost,K6SPD_A,base_estimator_raw_margin_log_odds,code_1,235,0.8632961039687842,0.8632961039687842,1796026.582
MEDDL,XGBoost,K6SPD_A,base_estimator_raw_margin_log_odds,code_2,6063,-0.057234323580032664,0.05723660931723941,47558776.816
MEDDL,XGBoost,CHRONIC_BURDEN_CAT,base_estimator_raw_margin_log_odds,Missing/special,46,0.1409852444582865,0.1409852444582865,323160.527
MEDDL,XGBoost,CHRONIC_BURDEN_CAT,base_estimator_raw_margin_log_odds,code_0,2430,-0.16041143097182373,0.16041400490036925,22469902.56
MEDDL,XGBoost,CHRONIC_BURDEN_CAT,base_estimator_raw_margin_log_odds,code_1,1696,0.04561787805559091,0.05165860083648445,13350298.159999998
MEDDL,XGBoost,CHRONIC_BURDEN_CAT,base_estimator_raw_margin_log_odds,code_2,1075,0.20792055051136665,0.20792055051136665,7046640.441
MEDDL,XGBoost,CHRONIC_BURDEN_CAT,base_estimator_raw_margin_log_odds,code_3+,1172,0.16144468362956557,0.1619655869481428,7080182.374
